,train_tag,et_bin,eta_bin,model_idx,sort,init,file_name,tuned_idx,max_sp_val,max_sp_pd_val,max_sp_fa_val,max_sp_op,max_sp_pd_op,max_sp_fa_op,tight_pd_ref,tight_fa_ref,tight_sp_ref,tight_pd_val,tight_fa_val,tight_sp_val,tight_pd_op,tight_fa_op,tight_sp_op,tight_pd_ref_passed,tight_fa_ref_passed,tight_pd_ref_total,tight_fa_ref_total,tight_pd_val_passed,tight_fa_val_passed,tight_pd_val_total,tight_fa_val_total,tight_pd_op_passed,tight_fa_op_passed,tight_pd_op_total,tight_fa_op_total,tight_op_threshold,medium_pd_ref,medium_fa_ref,medium_sp_ref,medium_pd_val,medium_fa_val,medium_sp_val,medium_pd_op,medium_fa_op,medium_sp_op,medium_pd_ref_passed,medium_fa_ref_passed,medium_pd_ref_total,medium_fa_ref_total,medium_pd_val_passed,medium_fa_val_passed,medium_pd_val_total,medium_fa_val_total,medium_pd_op_passed,medium_fa_op_passed,medium_pd_op_total,medium_fa_op_total,medium_op_threshold,loose_pd_ref,loose_fa_ref,loose_sp_ref,loose_pd_val,loose_fa_val,loose_sp_val,loose_pd_op,loose_fa_op,loose_sp_op,loose_pd_ref_passed,loose_fa_ref_passed,loose_pd_ref_total,loose_fa_ref_total,loose_pd_val_passed,loose_fa_val_passed,loose_pd_val_total,loose_fa_val_total,loose_pd_op_passed,loose_fa_op_passed,loose_pd_op_total,loose_fa_op_total,loose_op_threshold,vloose_pd_ref,vloose_fa_ref,vloose_sp_ref,vloose_pd_val,vloose_fa_val,vloose_sp_val,vloose_pd_op,vloose_fa_op,vloose_sp_op,vloose_pd_ref_passed,vloose_fa_ref_passed,vloose_pd_ref_total,vloose_fa_ref_total,vloose_pd_val_passed,vloose_fa_val_passed,vloose_pd_val_total,vloose_fa_val_total,vloose_pd_op_passed,vloose_fa_op_passed,vloose_pd_op_total,vloose_fa_op_total,vloose_op_threshold
3636,v1_data17_fwd,4,4,0,3,6,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0036.pic.gz,0,0.9775851245287361,0.9869695957233545,0.031754517267187,0.9760248155507153,0.9843628182567438,0.03227772313219005,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9609087871700634,0.01999358494600663,0.9704341113794153,0.9601608268549663,0.020174913398622932,0.9699680404383063,86209.0,72474.0,89786,93532,8628,187,8979,9353,86209,1887,89786,93532,0.5925577282905579,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9609087871700634,0.01999358494600663,0.9704341113794153,0.9601608268549663,0.020174913398622932,0.9699680404383063,86209.0,72593.0,89786,93532,8628,187,8979,9353,86209,1887,89786,93532,0.5925577282905579,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9609087871700634,0.01999358494600663,0.9704341113794153,0.9601608268549663,0.020174913398622932,0.9699680404383063,86209.0,73281.0,89786,93532,8628,187,8979,9353,86209,1887,89786,93532,0.5925577282905579,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9609087871700634,0.01999358494600663,0.9704341113794153,0.9601608268549663,0.020174913398622932,0.9699680404383063,86210.0,74773.0,89786,93532,8628,187,8979,9353,86209,1887,89786,93532,0.5925577282905579
3643,v1_data17_fwd,4,4,0,4,3,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0043.pic.gz,0,0.9763988888056057,0.9801759661432231,0.027370897038383406,0.976064524090819,0.9834940859376741,0.03133686866526964,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9599064483795523,0.020314337645675185,0.9697708417820547,0.9601942396364689,0.020100072702390625,0.9700220634733863,86209.0,72474.0,89786,93532,8619,190,8979,9353,86212,1880,89786,93532,0.5594424605369568,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9599064483795523,0.020314337645675185,0.9697708417820547,0.9601942396364689,0.020100072702390625,0.9700220634733863,86209.0,72593.0,89786,93532,8619,190,8979,9353,86212,1880,89786,93532,0.5594424605369568,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9599064483795523,0.020314337645675185,0.9697708417820547,0.9601942396364689,0.020100072702390625,0.9700220634733863,86209.0,73281.0,89786,93532,8619,190,8979,9353,86212,1880,89786,93532,0.5594424605369568,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9599064483795523,0.020314337645675185,0.9697708417820547,0.9601942396364689,0.020100072702390625,0.9700220634733863,86210.0,74773.0,89786,93532,8619,190,8979,9353,86212,1880,89786,93532,0.5594424605369568
3650,v1_data17_fwd,4,4,0,5,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0050.pic.gz,0,0.9753893384323196,0.9875264506069719,0.03667272532877152,0.9746657326004895,0.9843405430690754,0.03496129666851987,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9601291903329993,0.022559606543355072,0.9687654579617856,0.960149689261132,0.021169225505709276,0.969467733256636,86209.0,72474.0,89786,93532,8621,211,8979,9353,86208,1980,89786,93532,0.49481382966041565,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9601291903329993,0.022559606543355072,0.9687654579617856,0.960149689261132,0.021169225505709276,0.969467733256636,86209.0,72593.0,89786,93532,8621,211,8979,9353,86208,1980,89786,93532,0.49481382966041565,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9601291903329993,0.022559606543355072,0.9687654579617856,0.960149689261132,0.021169225505709276,0.969467733256636,86209.0,73281.0,89786,93532,8621,211,8979,9353,86208,1980,89786,93532,0.49481382966041565,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9601291903329993,0.022559606543355072,0.9687654579617856,0.960149689261132,0.021169225505709276,0.969467733256636,86210.0,74773.0,89786,93532,8621,211,8979,9353,86208,1980,89786,93532,0.49481382966041565
3660,v1_data17_fwd,4,4,0,6,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0060.pic.gz,0,0.9752762028342556,0.9802851414568946,0.029719905922599956,0.975827837139822,0.984128928786225,0.03243809605268785,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9600133660057919,0.02245028864656831,0.9687616984961614,0.9601719644488005,0.02063464910404995,0.9697449149213714,86209.0,72474.0,89786,93532,8619,210,8978,9354,86210,1930,89786,93532,0.5426447987556458,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9600133660057919,0.02245028864656831,0.9687616984961614,0.9601719644488005,0.02063464910404995,0.9697449149213714,86209.0,72593.0,89786,93532,8619,210,8978,9354,86210,1930,89786,93532,0.5426447987556458,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9600133660057919,0.02245028864656831,0.9687616984961614,0.9601719644488005,0.02063464910404995,0.9697449149213714,86209.0,73281.0,89786,93532,8619,210,8978,9354,86210,1930,89786,93532,0.5426447987556458,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9600133660057919,0.02245028864656831,0.9687616984961614,0.9601719644488005,0.02063464910404995,0.9697449149213714,86210.0,74773.0,89786,93532,8619,210,8978,9354,86210,1930,89786,93532,0.5426447987556458
3675,v1_data17_fwd,4,4,0,7,5,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0075.pic.gz,0,0.9772705634475783,0.9874136778792604,0.03282018387855463,0.9757780981733004,0.9857772926736907,0.034170123594064065,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9596792158609936,0.019136198417789182,0.9702425988542045,0.960149689261132,0.020869862720780053,0.9696166913539775,86209.0,72474.0,89786,93532,8616,179,8978,9354,86208,1952,89786,93532,0.5241686701774597,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9596792158609936,0.019136198417789182,0.9702425988542045,0.960149689261132,0.020869862720780053,0.9696166913539775,86209.0,72593.0,89786,93532,8616,179,8978,9354,86208,1952,89786,93532,0.5241686701774597,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9596792158609936,0.019136198417789182,0.9702425988542045,0.960149689261132,0.020869862720780053,0.9696166913539775,86209.0,73281.0,89786,93532,8616,179,8978,9354,86208,1952,89786,93532,0.5241686701774597,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9596792158609936,0.019136198417789182,0.9702425988542045,0.9601942396364689,0.02088055424881324,0.9696337561619345,86210.0,74773.0,89786,93532,8616,179,8978,9354,86212,1953,89786,93532,0.5239819288253784
3680,v1_data17_fwd,4,4,0,8,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0080.pic.gz,0,0.9767615390384287,0.9858543105368679,0.03228910509996792,0.9753132342969556,0.9845298821642572,0.033860069281101655,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9602361327689909,0.020742007911899923,0.9697237416448083,0.9601831020426347,0.021137150921609716,0.9695004809225476,86209.0,72474.0,89786,93532,8621,193,8978,9353,86211,1977,89786,93532,0.4833099842071533,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9602361327689909,0.020742007911899923,0.9697237416448083,0.9601831020426347,0.021137150921609716,0.9695004809225476,86209.0,72593.0,89786,93532,8621,193,8978,9353,86211,1977,89786,93532,0.4833099842071533,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9602361327689909,0.020742007911899923,0.9697237416448083,0.9601831020426347,0.021137150921609716,0.9695004809225476,86209.0,73281.0,89786,93532,8621,193,8978,9353,86211,1977,89786,93532,0.4833099842071533,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9602361327689909,0.020742007911899923,0.9697237416448083,0.9601831020426347,0.021137150921609716,0.9695004809225476,86210.0,74773.0,89786,93532,8621,193,8978,9353,86211,1977,89786,93532,0.4833099842071533
3694,v1_data17_fwd,4,4,0,9,4,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0094.pic.gz,0,0.9751404300896748,0.9818445087992872,0.03154068213407463,0.9760536629541379,0.9838170761588666,0.031678997562331605,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9609044330585876,0.020314337645675185,0.9702723260762522,0.9601942396364689,0.020313903263054357,0.9699156855632541,86209.0,72474.0,89786,93532,8627,190,8978,9353,86212,1900,89786,93532,0.6187809109687805,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9609044330585876,0.020314337645675185,0.9702723260762522,0.9601942396364689,0.020313903263054357,0.9699156855632541,86209.0,72593.0,89786,93532,8627,190,8978,9353,86212,1900,89786,93532,0.6187809109687805,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9609044330585876,0.020314337645675185,0.9702723260762522,0.9601942396364689,0.020313903263054357,0.9699156855632541,86209.0,73281.0,89786,93532,8627,190,8978,9353,86212,1900,89786,93532,0.6187809109687805,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9609044330585876,0.020314337645675185,0.9702723260762522,0.9601942396364689,0.020313903263054357,0.9699156855632541,86210.0,74773.0,89786,93532,8627,190,8978,9353,86212,1900,89786,93532,0.6187809109687805
3706,v1_data17_fwd,4,4,1,0,6,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0106.pic.gz,0,0.9790277242222476,0.9865241118164606,0.028440072703945257,0.9769953219397346,0.9863341723654022,0.032299106188256425,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9597950774028289,0.016679140382764888,0.9715223624993186,0.9601942396364689,0.018720865586109567,0.9707080623439024,86209.0,72474.0,89786,93532,8618,156,8979,9353,86212,1751,89786,93532,0.5223332047462463,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9597950774028289,0.016679140382764888,0.9715223624993186,0.9601942396364689,0.018720865586109567,0.9707080623439024,86209.0,72593.0,89786,93532,8618,156,8979,9353,86212,1751,89786,93532,0.5223332047462463,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9597950774028289,0.016679140382764888,0.9715223624993186,0.9601942396364689,0.018720865586109567,0.9707080623439024,86209.0,73281.0,89786,93532,8618,156,8979,9353,86212,1751,89786,93532,0.5223332047462463,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9597950774028289,0.016679140382764888,0.9715223624993186,0.9601942396364689,0.018720865586109567,0.9707080623439024,86210.0,74773.0,89786,93532,8618,156,8979,9353,86212,1751,89786,93532,0.5223332047462463
3717,v1_data17_fwd,4,4,1,1,7,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0117.pic.gz,0,0.9766486387565206,0.9821806437242455,0.028867742970169998,0.977615061002005,0.9854543024524982,0.030192875165718683,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9601291903329993,0.01999358494600663,0.9700423457348047,0.9601608268549663,0.017598255142624985,0.9712494540146478,86209.0,72474.0,89786,93532,8621,187,8979,9353,86209,1646,89786,93532,0.577304482460022,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9601291903329993,0.01999358494600663,0.9700423457348047,0.9601608268549663,0.017598255142624985,0.9712494540146478,86209.0,72593.0,89786,93532,8621,187,8979,9353,86209,1646,89786,93532,0.577304482460022,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9601291903329993,0.01999358494600663,0.9700423457348047,0.9601608268549663,0.017598255142624985,0.9712494540146478,86209.0,73281.0,89786,93532,8621,187,8979,9353,86209,1646,89786,93532,0.577304482460022,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9601291903329993,0.01999358494600663,0.9700423457348047,0.9601608268549663,0.017598255142624985,0.9712494540146478,86210.0,74773.0,89786,93532,8621,187,8979,9353,86209,1646,89786,93532,0.577304482460022
3722,v1_data17_fwd,4,4,1,2,2,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0122.pic.gz,0,0.9779780474984708,0.9880833054905892,0.03207526996685556,0.977577767358154,0.9844853317889203,0.029305478338964203,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9603519322864461,0.01838982144766385,0.9709519654244808,0.9601385516672978,0.017929692511653765,0.9710734709535016,86209.0,72474.0,89786,93532,8623,172,8979,9353,86207,1677,89786,93532,0.6258243322372437,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9603519322864461,0.01838982144766385,0.9709519654244808,0.9601385516672978,0.017929692511653765,0.9710734709535016,86209.0,72593.0,89786,93532,8623,172,8979,9353,86207,1677,89786,93532,0.6258243322372437,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9603519322864461,0.01838982144766385,0.9709519654244808,0.9601385516672978,0.017929692511653765,0.9710734709535016,86209.0,73281.0,89786,93532,8623,172,8979,9353,86207,1677,89786,93532,0.6258243322372437,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9603519322864461,0.01838982144766385,0.9709519654244808,0.9601385516672978,0.017929692511653765,0.9710734709535016,86210.0,74773.0,89786,93532,8623,172,8979,9353,86207,1677,89786,93532,0.6258243322372437
3730,v1_data17_fwd,4,4,1,3,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0130.pic.gz,0,0.9783317364611721,0.9866354827931841,0.029936918635731852,0.9773342829963915,0.9837168378143586,0.029027498610101357,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9596837064261053,0.01913824441355715,0.9702438390137549,0.9600940012919609,0.018303895992815292,0.9708650112653603,86209.0,72474.0,89786,93532,8617,179,8979,9353,86203,1712,89786,93532,0.6011587381362915,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9596837064261053,0.01913824441355715,0.9702438390137549,0.9600940012919609,0.018303895992815292,0.9708650112653603,86209.0,72593.0,89786,93532,8617,179,8979,9353,86203,1712,89786,93532,0.6011587381362915,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9596837064261053,0.01913824441355715,0.9702438390137549,0.9600940012919609,0.018303895992815292,0.9708650112653603,86209.0,73281.0,89786,93532,8617,179,8979,9353,86203,1712,89786,93532,0.6011587381362915,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9596837064261053,0.01913824441355715,0.9702438390137549,0.9600940012919609,0.018303895992815292,0.9708650112653603,86210.0,74773.0,89786,93532,8617,179,8979,9353,86203,1712,89786,93532,0.6011587381362915
3746,v1_data17_fwd,4,4,1,4,6,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0146.pic.gz,0,0.976997488024581,0.9871923376768015,0.033144445632417405,0.977669044475115,0.9851424498251398,0.029775905572424412,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9602405613097227,0.018924409280444778,0.9706301235092011,0.9601608268549663,0.018196980712483428,0.9709517727732108,86209.0,72474.0,89786,93532,8622,177,8979,9353,86209,1702,89786,93532,0.5971298217773438,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9602405613097227,0.018924409280444778,0.9706301235092011,0.9601608268549663,0.018196980712483428,0.9709517727732108,86209.0,72593.0,89786,93532,8622,177,8979,9353,86209,1702,89786,93532,0.5971298217773438,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9602405613097227,0.018924409280444778,0.9706301235092011,0.9601608268549663,0.018196980712483428,0.9709517727732108,86209.0,73281.0,89786,93532,8622,177,8979,9353,86209,1702,89786,93532,0.5971298217773438,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9602405613097227,0.018924409280444778,0.9706301235092011,0.9601608268549663,0.018196980712483428,0.9709517727732108,86210.0,74773.0,89786,93532,8622,177,8979,9353,86209,1702,89786,93532,0.5971298217773438
3757,v1_data17_fwd,4,4,1,5,7,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0157.pic.gz,0,0.97765500958873,0.9815124178639046,0.02619480380626537,0.9775746489264096,0.9827255919631123,0.027562759269554805,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9603519322864461,0.018496739014220036,0.9708987969467081,0.9600940012919609,0.017662404310824102,0.9711839568400489,86209.0,72474.0,89786,93532,8623,173,8979,9353,86203,1652,89786,93532,0.523361325263977,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9603519322864461,0.018496739014220036,0.9708987969467081,0.9600940012919609,0.017662404310824102,0.9711839568400489,86209.0,72593.0,89786,93532,8623,173,8979,9353,86203,1652,89786,93532,0.523361325263977,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9603519322864461,0.018496739014220036,0.9708987969467081,0.9600940012919609,0.017662404310824102,0.9711839568400489,86209.0,73281.0,89786,93532,8623,173,8979,9353,86203,1652,89786,93532,0.523361325263977,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9603519322864461,0.018496739014220036,0.9708987969467081,0.9600940012919609,0.017662404310824102,0.9711839568400489,86210.0,74773.0,89786,93532,8623,173,8979,9353,86203,1652,89786,93532,0.523361325263977
3763,v1_data17_fwd,4,4,1,6,3,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0163.pic.gz,0,0.9768346970260404,0.9836266429048786,0.029933718195424418,0.9778245271561822,0.9844853317889203,0.028813668049437625,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9600133660057919,0.01785332478084242,0.9710484895319488,0.9601385516672978,0.017448573750160373,0.9713126650913932,86209.0,72474.0,89786,93532,8619,166,8978,9354,86207,1632,89786,93532,0.6419738531112671,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9600133660057919,0.01785332478084242,0.9710484895319488,0.9601385516672978,0.017448573750160373,0.9713126650913932,86209.0,72593.0,89786,93532,8619,166,8978,9354,86207,1632,89786,93532,0.6419738531112671,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9600133660057919,0.01785332478084242,0.9710484895319488,0.9601385516672978,0.017448573750160373,0.9713126650913932,86209.0,73281.0,89786,93532,8619,166,8978,9354,86207,1632,89786,93532,0.6419738531112671,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9600133660057919,0.01785332478084242,0.9710484895319488,0.9601942396364689,0.017448573750160373,0.9713406704329153,86210.0,74773.0,89786,93532,8619,166,8978,9354,86212,1632,89786,93532,0.6417328715324402
3771,v1_data17_fwd,4,4,1,7,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0171.pic.gz,0,0.9790321338733543,0.9867453775896636,0.028650844558477658,0.9771866948313912,0.9855211280155035,0.031112346576572723,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9601247493873915,0.01699807568954458,0.9715296673803994,0.9601608268549663,0.018111448488217937,0.9709943014274335,86209.0,72474.0,89786,93532,8620,159,8978,9354,86209,1694,89786,93532,0.5290250778198242,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9601247493873915,0.01699807568954458,0.9715296673803994,0.9601608268549663,0.018111448488217937,0.9709943014274335,86209.0,72593.0,89786,93532,8620,159,8978,9354,86209,1694,89786,93532,0.5290250778198242,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9601247493873915,0.01699807568954458,0.9715296673803994,0.9601608268549663,0.018111448488217937,0.9709943014274335,86209.0,73281.0,89786,93532,8620,159,8978,9354,86209,1694,89786,93532,0.5290250778198242,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9601247493873915,0.01699807568954458,0.9715296673803994,0.9601608268549663,0.018111448488217937,0.9709943014274335,86210.0,74773.0,89786,93532,8620,159,8978,9354,86209,1694,89786,93532,0.5290250778198242
3781,v1_data17_fwd,4,4,1,8,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et4_eta4.v1/tunedDiscr.jobID_0181.pic.gz,0,0.9792115952253793,0.9847404767208733,0.026301721372821555,0.9774762544810818,0.9835497739068452,0.028578454432707522,0.9601608268549663,0.7748578026771586,0.5249282180580481,0.9600133660057919,0.017855233614882924,0.9710475405226154,0.9601608268549663,0.018196980712483428,0.9709517727732108,86209.0,72474.0,89786,93532,8619,167,8978,9353,86209,1702,89786,93532,0.5733991265296936,0.9601608268549663,0.7761300945131078,0.523903638320394,0.9600133660057919,0.017855233614882924,0.9710475405226154,0.9601608268549663,0.018196980712483428,0.9709517727732108,86209.0,72593.0,89786,93532,8619,167,8978,9353,86209,1702,89786,93532,0.5733991265296936,0.9601608268549663,0.7834858657999402,0.5179297016974197,0.9600133660057919,0.017855233614882924,0.9710475405226154,0.9601608268549663,0.018196980712483428,0.9709517727732108,86209.0,73281.0,89786,93532,8619,167,8978,9353,86209,1702,89786,93532,0.5733991265296936,0.9601719644488005,0.7994376256254544,0.5046625053485552,0.9600133660057919,0.017855233614882924,0.9710475405226154,0.9601608268549663,0.018196980712483428,0.9709517727732108,86210.0,74773.0,89786,93532,8619,167,8978,9353,86209,1702,89786,93532,0.5733991265296936
